"","Year","Month","Day","GHI"
"2868",2007,11,9,3442.5
"2869",2007,11,10,1018
"2870",2007,11,11,3517.5
"2871",2007,11,12,2208.5
"2872",2007,11,13,3341.5
"2873",2007,11,14,3384
"2874",2007,11,15,3112
"2875",2007,11,16,2327.5
"2876",2007,11,17,2555.5
"2877",2007,11,18,1851.5
"2878",2007,11,19,1916.5
"2879",2007,11,20,3410
"2880",2007,11,21,3369.5
"2881",2007,11,22,3325
"2882",2007,11,23,3406
"2883",2007,11,24,2617.5
"2884",2007,11,25,1735
"2885",2007,11,26,2476
"2886",2007,11,27,2936.5
"2887",2007,11,28,3036.5
"2888",2007,11,29,3043.5
"2889",2007,11,30,3064
"2890",2007,12,1,3004.5
"2891",2007,12,2,2228
"2892",2007,12,3,2457.5
"2893",2007,12,4,1438.5
"2894",2007,12,5,2613
"2895",2007,12,6,434
"2896",2007,12,7,2824
"2897",2007,12,8,2866
"2898",2007,12,9,2687
"2899",2007,12,10,2869
"2900",2007,12,11,2941.5
"2901",2007,12,12,1106.5
"2902",2007,12,13,2765
"2903",2007,12,14,2410.5
"2904",2007,12,15,2536.5
"2905",2007,12,16,1931
"2906",2007,12,17,1062.5
"2907",2007,12,18,676.5
"2908",2007,12,19,1473
"2909",2007,12,20,2696.5
"2910",2007,12,21,2365
"2911",2007,12,22,1769.5
"2912",2007,12,23,2518.5
"2913",2007,12,24,2827
"2914",2007,12,25,2592.5
"2915",2007,12,26,2822.5
"2916",2007,12,27,1724.5
"2917",2007,12,28,464
"2918",2007,12,29,524.5
"2919",2007,12,30,1736.5
"2920",2007,12,31,2872
"2921",2008,1,1,2232
"2922",2008,1,2,2474.5
"2923",2008,1,3,621.5
"2924",2008,1,4,247
"2925",2008,1,5,544.5
"2926",2008,1,6,1431.5
"2927",2008,1,7,2427
"2928",2008,1,8,1007
"2929",2008,1,9,929
"2930",2008,1,10,902.5
"2931",2008,1,11,1080.5
"2932",2008,1,12,1901
"2933",2008,1,13,2555
"2934",2008,1,14,1974.5
"2935",2008,1,15,2481.5
"2936",2008,1,16,2875.5
"2937",2008,1,17,3163
"2938",2008,1,18,3183
"2939",2008,1,19,3020.5
"2940",2008,1,20,2880
"2941",2008,1,21,1510.5
"2942",2008,1,22,658
"2943",2008,1,23,971.5
"2944",2008,1,24,1458
"2945",2008,1,25,444
"2946",2008,1,26,2432.5
"2947",2008,1,27,1773.5
"2948",2008,1,28,3436.5
"2949",2008,1,29,799
"2950",2008,1,30,3416.5
"2951",2008,1,31,694
"2952",2008,2,1,2602
"2953",2008,2,2,822
"2954",2008,2,3,3354.5
"2955",2008,2,4,3886.5
"2956",2008,2,5,3687.5
"2957",2008,2,6,3334.5
"2958",2008,2,7,3282.5
"2959",2008,2,8,3703
"2960",2008,2,9,3831.5
"2961",2008,2,10,3947
"2962",2008,2,11,3158.5
"2963",2008,2,12,4098.5
"2964",2008,2,13,3730
"2965",2008,2,14,4434
"2966",2008,2,15,4365.5
"2967",2008,2,16,4316
"2968",2008,2,17,4308.5
"2969",2008,2,18,4047
"2970",2008,2,19,1728.5
"2971",2008,2,20,3670
"2972",2008,2,21,1030
"2973",2008,2,22,2369.5
"2974",2008,2,23,845.5
"2975",2008,2,24,1429.5
"2976",2008,2,25,3690
"2977",2008,2,26,4193
"2978",2008,2,27,4438.5
"2979",2008,2,28,4978
"2980",2008,3,1,4153
"2981",2008,3,2,5013.5
"2982",2008,3,3,5183.5
"2983",2008,3,4,5365.5
"2984",2008,3,5,5466.5
"2985",2008,3,6,3225
"2986",2008,3,7,4146
"2987",2008,3,8,5321.5
"2988",2008,3,9,5428.5
"2989",2008,3,10,4856.5
"2990",2008,3,11,4280
"2991",2008,3,12,4144
"2992",2008,3,13,5268.5
"2993",2008,3,14,5127.5
"2994",2008,3,15,5701
"2995",2008,3,16,6001
"2996",2008,3,17,5915
"2997",2008,3,18,5044
"2998",2008,3,19,5207.5
"2999",2008,3,20,6048.5
"3000",2008,3,21,6191
"3001",2008,3,22,6259.5
"3002",2008,3,23,6332
"3003",2008,3,24,6006.5
"3004",2008,3,25,5967
"3005",2008,3,26,5666
"3006",2008,3,27,5698
"3007",2008,3,28,4168.5
"3008",2008,3,29,4734
"3009",2008,3,30,6514.5
"3010",2008,3,31,6465
"3011",2008,4,1,5404
"3012",2008,4,2,5562
"3013",2008,4,3,6717
"3014",2008,4,4,5455.5
"3015",2008,4,5,6446
"3016",2008,4,6,6798.5
"3017",2008,4,7,6949
"3018",2008,4,8,5063
"3019",2008,4,9,6894.5
"3020",2008,4,10,7171.5
"3021",2008,4,11,7269
"3022",2008,4,12,7215.5
"3023",2008,4,13,7226.5
"3024",2008,4,14,6329.5
"3025",2008,4,15,7384
"3026",2008,4,16,7500
"3027",2008,4,17,7501.5
"3028",2008,4,18,7271
"3029",2008,4,19,7350
"3030",2008,4,20,7618
"3031",2008,4,21,7312
"3032",2008,4,22,5130.5
"3033",2008,4,23,6269
"3034",2008,4,24,7594.5
"3035",2008,4,25,7451.5
"3036",2008,4,26,7718
"3037",2008,4,27,7860.5
"3038",2008,4,28,7236
"3039",2008,4,29,7821
"3040",2008,4,30,7836.5
"3041",2008,5,1,8036
"3042",2008,5,2,6185
"3043",2008,5,3,7722
"3044",2008,5,4,7773
"3045",2008,5,5,7773
"3046",2008,5,6,7761
"3047",2008,5,7,7784
"3048",2008,5,8,7861.5
"3049",2008,5,9,7703.5
"3050",2008,5,10,7819
"3051",2008,5,11,7488.5
"3052",2008,5,12,8214.5
"3053",2008,5,13,8075
"3054",2008,5,14,6422
"3055",2008,5,15,7896.5
"3056",2008,5,16,8257.5
"3057",2008,5,17,8280.5
"3058",2008,5,18,8492.5
"3059",2008,5,19,7602
"3060",2008,5,20,7486.5
"3061",2008,5,21,8562.5
"3062",2008,5,22,8636.5
"3063",2008,5,23,6200.5
"3064",2008,5,24,3845
"3065",2008,5,25,7168
"3066",2008,5,26,8069
"3067",2008,5,27,8059.5
"3068",2008,5,28,8418
"3069",2008,5,29,8267
"3070",2008,5,30,7968
"3071",2008,5,31,8368.5
"3072",2008,6,1,8539
"3073",2008,6,2,8507
"3074",2008,6,3,7484.5
"3075",2008,6,4,8809
"3076",2008,6,5,8568
"3077",2008,6,6,8717.5
"3078",2008,6,7,8877.5
"3079",2008,6,8,8766
"3080",2008,6,9,8694
"3081",2008,6,10,9264
"3082",2008,6,11,8983
"3083",2008,6,12,9021
"3084",2008,6,13,8633
"3085",2008,6,14,8479
"3086",2008,6,15,8933
"3087",2008,6,16,8911.5
"3088",2008,6,17,8837
"3089",2008,6,18,8916
"3090",2008,6,19,7757.5
"3091",2008,6,20,8464.5
"3092",2008,6,21,7923
"3093",2008,6,22,8693.5
"3094",2008,6,23,8280
"3095",2008,6,24,7328
"3096",2008,6,25,7242.5
"3097",2008,6,26,6623.5
"3098",2008,6,27,6840.5
"3099",2008,6,28,7468
"3100",2008,6,29,8067
"3101",2008,6,30,8359
"3102",2008,7,1,8423.5
"3103",2008,7,2,8497.5
"3104",2008,7,3,8558
"3105",2008,7,4,8371
"3106",2008,7,5,8358
"3107",2008,7,6,8008
"3108",2008,7,7,7925
"3109",2008,7,8,7804.5
"3110",2008,7,9,7564
"3111",2008,7,10,6816
"3112",2008,7,11,6679
"3113",2008,7,12,6930
"3114",2008,7,13,7654.5
"3115",2008,7,14,7939.5
"3116",2008,7,15,8007.5
"3117",2008,7,16,8232
"3118",2008,7,17,8648
"3119",2008,7,18,8564.5
"3120",2008,7,19,8431
"3121",2008,7,20,8214.5
"3122",2008,7,21,8320
"3123",2008,7,22,7813
"3124",2008,7,23,7938.5
"3125",2008,7,24,8383.5
"3126",2008,7,25,8053.5
"3127",2008,7,26,8245.5
"3128",2008,7,27,8316.5
"3129",2008,7,28,8205
"3130",2008,7,29,7942.5
"3131",2008,7,30,8161.5
"3132",2008,7,31,8158.5
"3133",2008,8,1,8163.5
"3134",2008,8,2,8082.5
"3135",2008,8,3,8242
"3136",2008,8,4,8183
"3137",2008,8,5,7017
"3138",2008,8,6,7354.5
"3139",2008,8,7,7667
"3140",2008,8,8,7997.5
"3141",2008,8,9,7898.5
"3142",2008,8,10,7926
"3143",2008,8,11,7643
"3144",2008,8,12,7479
"3145",2008,8,13,7329.5
"3146",2008,8,14,7286
"3147",2008,8,15,7254
"3148",2008,8,16,6696
"3149",2008,8,17,7140.5
"3150",2008,8,18,7399.5
"3151",2008,8,19,6460
"3152",2008,8,20,7150.5
"3153",2008,8,21,7231
"3154",2008,8,22,7264.5
"3155",2008,8,23,7266
"3156",2008,8,24,7285.5
"3157",2008,8,25,7197
"3158",2008,8,26,7316
"3159",2008,8,27,7274
"3160",2008,8,28,7304.5
"3161",2008,8,29,6472
"3162",2008,8,30,7075.5
"3163",2008,8,31,7038.5
"3164",2008,9,1,7283
"3165",2008,9,2,7025
"3166",2008,9,3,6985
"3167",2008,9,4,6973
"3168",2008,9,5,6834.5
"3169",2008,9,6,6694
"3170",2008,9,7,6693.5
"3171",2008,9,8,6704
"3172",2008,9,9,6429.5
"3173",2008,9,10,6395
"3174",2008,9,11,6469.5
"3175",2008,9,12,6451.5
"3176",2008,9,13,5827.5
"3177",2008,9,14,6179
"3178",2008,9,15,6078.5
"3179",2008,9,16,5184.5
"3180",2008,9,17,6156.5
"3181",2008,9,18,6134.5
"3182",2008,9,19,5871
"3183",2008,9,20,5822
"3184",2008,9,21,5850.5
"3185",2008,9,22,5971
"3186",2008,9,23,5986
"3187",2008,9,24,5891
"3188",2008,9,25,5174
"3189",2008,9,26,5821
"3190",2008,9,27,5722.5
"3191",2008,9,28,5517
"3192",2008,9,29,5149.5
"3193",2008,9,30,5380.5
"3194",2008,10,1,4431.5
"3195",2008,10,2,4458.5
"3196",2008,10,3,2055.5
"3197",2008,10,4,4371
"3198",2008,10,5,5131.5
"3199",2008,10,6,5230
"3200",2008,10,7,5272.5
"3201",2008,10,8,5227
"3202",2008,10,9,5370.5
"3203",2008,10,10,5073
"3204",2008,10,11,5146.5
"3205",2008,10,12,5120
"3206",2008,10,13,4981.5
"3207",2008,10,14,4882.5
"3208",2008,10,15,4775
"3209",2008,10,16,4747
"3210",2008,10,17,4125
"3211",2008,10,18,4293
"3212",2008,10,19,4285
"3213",2008,10,20,4318
"3214",2008,10,21,4421
"3215",2008,10,22,4469
"3216",2008,10,23,4494
"3217",2008,10,24,4383
"3218",2008,10,25,4330
"3219",2008,10,26,4292.5
"3220",2008,10,27,3142.5
"3221",2008,10,28,4053
"3222",2008,10,29,3999
"3223",2008,10,30,1094.5
"3224",2008,10,31,1811
"3225",2008,11,1,479.5
"3226",2008,11,2,3226
"3227",2008,11,3,1207.5
"3228",2008,11,4,3565
"3229",2008,11,5,2372
"3230",2008,11,6,3639
"3231",2008,11,7,3714.5
"3232",2008,11,8,1667.5
"3233",2008,11,9,3540
"3234",2008,11,10,2574
"3235",2008,11,11,1662.5
"3236",2008,11,12,3097.5
"3237",2008,11,13,3375.5
"3238",2008,11,14,3453
"3239",2008,11,15,3435.5
"3240",2008,11,16,3339.5
"3241",2008,11,17,3331.5
"3242",2008,11,18,3222.5
"3243",2008,11,19,2902
"3244",2008,11,20,3111
"3245",2008,11,21,3235
"3246",2008,11,22,2125.5
"3247",2008,11,23,3196
"3248",2008,11,24,2442
"3249",2008,11,25,1581
"3250",2008,11,26,721.5
"3251",2008,11,27,2844
"3252",2008,11,28,1710
"3253",2008,11,29,2330.5
"3254",2008,11,30,2960
"3255",2008,12,1,1472
"3256",2008,12,2,655
"3257",2008,12,3,1422.5
"3258",2008,12,4,1471.5
"3259",2008,12,5,1523
"3260",2008,12,6,1016.5
"3261",2008,12,7,623.5
"3262",2008,12,8,773
"3263",2008,12,9,2080.5
"3264",2008,12,10,2817
"3265",2008,12,11,2792.5
"3266",2008,12,12,2117
"3267",2008,12,13,2337
"3268",2008,12,14,530.5
"3269",2008,12,15,2326.5
"3270",2008,12,16,791
"3271",2008,12,17,2876
"3272",2008,12,18,1804.5
"3273",2008,12,19,2038.5
"3274",2008,12,20,2458
"3275",2008,12,21,448
"3276",2008,12,22,1866.5
"3277",2008,12,23,2062.5
"3278",2008,12,24,660
"3279",2008,12,25,2227
"3280",2008,12,26,2793
"3281",2008,12,27,1411.5
"3282",2008,12,28,2156.5
"3283",2008,12,29,2650
"3284",2008,12,30,1603
"3285",2008,12,31,805.5
"3286",2009,1,1,518.5
"3287",2009,1,2,720.5
"3288",2009,1,3,2904
"3289",2009,1,4,2396
"3290",2009,1,5,541
"3291",2009,1,6,2640
"3292",2009,1,7,639
"3293",2009,1,8,678.5
"3294",2009,1,9,3041.5
"3295",2009,1,10,3076.5
"3296",2009,1,11,2523
"3297",2009,1,12,2836.5
"3298",2009,1,13,3183
"3299",2009,1,14,2941.5
"3300",2009,1,15,3234
"3301",2009,1,16,3247
"3302",2009,1,17,3239.5
"3303",2009,1,18,3268
"3304",2009,1,19,3332
"3305",2009,1,20,3317
"3306",2009,1,21,1027
"3307",2009,1,22,735
"3308",2009,1,23,625
"3309",2009,1,24,2329.5
"3310",2009,1,25,3009.5
"3311",2009,1,26,3521.5
"3312",2009,1,27,3478.5
"3313",2009,1,28,3536.5
"3314",2009,1,29,3673.5
"3315",2009,1,30,3665
"3316",2009,1,31,3691.5
"3317",2009,2,1,3806.5
"3318",2009,2,2,3772.5
"3319",2009,2,3,3839
"3320",2009,2,4,2592.5
"3321",2009,2,5,2003.5
"3322",2009,2,6,836
"3323",2009,2,7,3127.5
"3324",2009,2,8,2184.5
"3325",2009,2,9,4104
"3326",2009,2,10,2948
"3327",2009,2,11,1257.5
"3328",2009,2,12,1617
"3329",2009,2,13,2560
"3330",2009,2,14,2508
"3331",2009,2,15,1114.5
"3332",2009,2,16,1883.5
"3333",2009,2,17,954
"3334",2009,2,18,3621
"3335",2009,2,19,4032.5
"3336",2009,2,20,3621.5
"3337",2009,2,21,3278
"3338",2009,2,22,682.5
"3339",2009,2,23,904
"3340",2009,2,24,4142.5
"3341",2009,2,25,2946.5
"3342",2009,2,26,3822
"3343",2009,2,27,4027
"3344",2009,2,28,3006.5
"3345",2009,3,1,658.5
"3346",2009,3,2,1703
"3347",2009,3,3,1815.5
"3348",2009,3,4,4144
"3349",2009,3,5,3939.5
"3350",2009,3,6,4623.5
"3351",2009,3,7,5374
"3352",2009,3,8,5276.5
"3353",2009,3,9,5669.5
"3354",2009,3,10,5714.5
"3355",2009,3,11,5597
"3356",2009,3,12,5710
"3357",2009,3,13,5658.5
"3358",2009,3,14,4957
"3359",2009,3,15,1605.5
"3360",2009,3,16,4470
"3361",2009,3,17,5196.5
"3362",2009,3,18,5287
"3363",2009,3,19,5894.5
"3364",2009,3,20,5773.5
"3365",2009,3,21,2700
"3366",2009,3,22,5147
"3367",2009,3,23,6196
"3368",2009,3,24,6154
"3369",2009,3,25,5040
"3370",2009,3,26,6182.5
"3371",2009,3,27,6408.5
"3372",2009,3,28,6212
"3373",2009,3,29,6658
"3374",2009,3,30,6592
"3375",2009,3,31,5755
"3376",2009,4,1,6435
"3377",2009,4,2,6128
"3378",2009,4,3,6947.5
"3379",2009,4,4,7091
"3380",2009,4,5,7037.5
"3381",2009,4,6,6820
"3382",2009,4,7,2380
"3383",2009,4,8,4784.5
"3384",2009,4,9,2843
"3385",2009,4,10,5812
"3386",2009,4,11,6775
"3387",2009,4,12,7016.5
"3388",2009,4,13,6326
"3389",2009,4,14,7215.5
"3390",2009,4,15,7506.5
"3391",2009,4,16,7314.5
"3392",2009,4,17,7174.5
"3393",2009,4,18,7435.5
"3394",2009,4,19,7460
"3395",2009,4,20,7584.5
"3396",2009,4,21,6623
"3397",2009,4,22,7567
"3398",2009,4,23,5640.5
"3399",2009,4,24,6987.5
"3400",2009,4,25,7648
"3401",2009,4,26,7394
"3402",2009,4,27,7583.5
"3403",2009,4,28,7040.5
"3404",2009,4,29,7346
"3405",2009,4,30,5501.5
"3406",2009,5,1,2621.5
"3407",2009,5,2,2263.5
"3408",2009,5,3,5043
"3409",2009,5,4,4240
"3410",2009,5,5,5904.5
"3411",2009,5,6,7679.5
"3412",2009,5,7,8123.5
"3413",2009,5,8,8177
"3414",2009,5,9,7772
"3415",2009,5,10,8010.5
"3416",2009,5,11,7834.5
"3417",2009,5,12,8135
"3418",2009,5,13,7554.5
"3419",2009,5,14,7762.5
"3420",2009,5,15,8088.5
"3421",2009,5,16,8251.5
"3422",2009,5,17,8273.5
"3423",2009,5,18,7221.5
"3424",2009,5,19,8250.5
"3425",2009,5,20,8452
"3426",2009,5,21,8438.5
"3427",2009,5,22,8459
"3428",2009,5,23,8372.5
"3429",2009,5,24,8271
"3430",2009,5,25,8332.5
"3431",2009,5,26,8399.5
"3432",2009,5,27,8287.5
"3433",2009,5,28,8353
"3434",2009,5,29,7971
"3435",2009,5,30,8194.5
"3436",2009,5,31,7702
"3437",2009,6,1,7013
"3438",2009,6,2,7201
"3439",2009,6,3,6992
"3440",2009,6,4,7563.5
"3441",2009,6,5,8230
"3442",2009,6,6,7964.5
"3443",2009,6,7,8417.5
"3444",2009,6,8,8654.5
"3445",2009,6,9,7442
"3446",2009,6,10,6115.5
"3447",2009,6,11,8407.5
"3448",2009,6,12,5125
"3449",2009,6,13,8455.5
"3450",2009,6,14,8470
"3451",2009,6,15,7267.5
"3452",2009,6,16,6903
"3453",2009,6,17,8475.5
"3454",2009,6,18,8605
"3455",2009,6,19,7804.5
"3456",2009,6,20,7117
"3457",2009,6,21,8595
"3458",2009,6,22,8932
"3459",2009,6,23,8705
"3460",2009,6,24,8706
"3461",2009,6,25,8624
"3462",2009,6,26,8884
"3463",2009,6,27,8657
"3464",2009,6,28,8624
"3465",2009,6,29,8790.5
"3466",2009,6,30,8649
"3467",2009,7,1,8637
"3468",2009,7,2,8611.5
"3469",2009,7,3,8644.5
"3470",2009,7,4,8678.5
"3471",2009,7,5,8692.5
"3472",2009,7,6,8918.5
"3473",2009,7,7,8764
"3474",2009,7,8,8661
"3475",2009,7,9,8557
"3476",2009,7,10,8534
"3477",2009,7,11,7578
"3478",2009,7,12,8673.5
"3479",2009,7,13,8839
"3480",2009,7,14,8667
"3481",2009,7,15,8563.5
"3482",2009,7,16,8640.5
"3483",2009,7,17,8400
"3484",2009,7,18,8288.5
"3485",2009,7,19,8231.5
"3486",2009,7,20,8392.5
"3487",2009,7,21,8307.5
"3488",2009,7,22,8291
"3489",2009,7,23,8324
"3490",2009,7,24,8328.5
"3491",2009,7,25,8395
"3492",2009,7,26,8350
"3493",2009,7,27,8233.5
"3494",2009,7,28,7930
"3495",2009,7,29,7991.5
"3496",2009,7,30,8057.5
"3497",2009,7,31,8081
"3498",2009,8,1,7863.5
"3499",2009,8,2,7988.5
"3500",2009,8,3,8058.5
"3501",2009,8,4,8089.5
"3502",2009,8,5,8004.5
"3503",2009,8,6,7521
"3504",2009,8,7,7595
"3505",2009,8,8,7661.5
"3506",2009,8,9,7578
"3507",2009,8,10,7538
"3508",2009,8,11,7181
"3509",2009,8,12,7548.5
"3510",2009,8,13,7529.5
"3511",2009,8,14,7714.5
"3512",2009,8,15,7726.5
"3513",2009,8,16,7630
"3514",2009,8,17,7491
"3515",2009,8,18,7416.5
"3516",2009,8,19,7341
"3517",2009,8,20,7239.5
"3518",2009,8,21,7392.5
"3519",2009,8,22,6992
"3520",2009,8,23,7207
"3521",2009,8,24,7425.5
"3522",2009,8,25,7355
"3523",2009,8,26,7370.5
"3524",2009,8,27,7268
"3525",2009,8,28,5789.5
"3526",2009,8,29,6944.5
"3527",2009,8,30,7038
"3528",2009,8,31,6818.5
"3529",2009,9,1,6867.5
"3530",2009,9,2,5804
"3531",2009,9,3,6787
"3532",2009,9,4,7023
"3533",2009,9,5,6544.5
"3534",2009,9,6,6690.5
"3535",2009,9,7,6693.5
"3536",2009,9,8,6604.5
"3537",2009,9,9,6548.5
"3538",2009,9,10,5756
"3539",2009,9,11,6165.5
"3540",2009,9,12,3609
"3541",2009,9,13,4360.5
"3542",2009,9,14,6074.5
"3543",2009,9,15,6193.5
"3544",2009,9,16,6132.5
"3545",2009,9,17,6025
"3546",2009,9,18,6030.5
"3547",2009,9,19,5713.5
"3548",2009,9,20,6016.5
"3549",2009,9,21,6063
"3550",2009,9,22,6008
"3551",2009,9,23,5857
"3552",2009,9,24,5863.5
"3553",2009,9,25,5780
"3554",2009,9,26,5820.5
"3555",2009,9,27,5674
"3556",2009,9,28,5072.5
"3557",2009,9,29,4615.5
"3558",2009,9,30,5684.5
"3559",2009,10,1,5501
"3560",2009,10,2,5424.5
"3561",2009,10,3,5355.5
"3562",2009,10,4,5313
"3563",2009,10,5,5204
"3564",2009,10,6,5262
"3565",2009,10,7,5267.5
"3566",2009,10,8,5048
"3567",2009,10,9,5018.5
"3568",2009,10,10,4995
"3569",2009,10,11,4551
"3570",2009,10,12,2653.5
"3571",2009,10,13,510
"3572",2009,10,14,3009.5
"3573",2009,10,15,3889.5
"3574",2009,10,16,4581
"3575",2009,10,17,4099.5
"3576",2009,10,18,2020.5
"3577",2009,10,19,1639.5
"3578",2009,10,20,4489
"3579",2009,10,21,4120
"3580",2009,10,22,4305
"3581",2009,10,23,3947.5
"3582",2009,10,24,3966.5
"3583",2009,10,25,4131.5
"3584",2009,10,26,3803
"3585",2009,10,27,3509
"3586",2009,10,28,4236
"3587",2009,10,29,3703.5
"3588",2009,10,30,4038.5
"3589",2009,10,31,3988.5
"3590",2009,11,1,3963.5
"3591",2009,11,2,3927.5
"3592",2009,11,3,3890.5
"3593",2009,11,4,3718
"3594",2009,11,5,3258
"3595",2009,11,6,1978
"3596",2009,11,7,3743
"3597",2009,11,8,3596
"3598",2009,11,9,2532
"3599",2009,11,10,2445
"3600",2009,11,11,2587
"3601",2009,11,12,3380
"3602",2009,11,13,3097.5
"3603",2009,11,14,3446.5
"3604",2009,11,15,3413.5
"3605",2009,11,16,3392.5
"3606",2009,11,17,3298
"3607",2009,11,18,3351
"3608",2009,11,19,3198.5
"3609",2009,11,20,1193
"3610",2009,11,21,2642
"3611",2009,11,22,1705
"3612",2009,11,23,3075
"3613",2009,11,24,3122.5
"3614",2009,11,25,3139.5
"3615",2009,11,26,2387.5
"3616",2009,11,27,2263.5
"3617",2009,11,28,3118
"3618",2009,11,29,3045.5
"3619",2009,11,30,2971
"3620",2009,12,1,2303
"3621",2009,12,2,2924.5
"3622",2009,12,3,2411.5
"3623",2009,12,4,2536
"3624",2009,12,5,1865.5
"3625",2009,12,6,1912.5
"3626",2009,12,7,2752
"3627",2009,12,8,2842
"3628",2009,12,9,2717
"3629",2009,12,10,1416.5
"3630",2009,12,11,471.5
"3631",2009,12,12,638
"3632",2009,12,13,356.5
"3633",2009,12,14,1727
"3634",2009,12,15,1115.5
"3635",2009,12,16,1773
"3636",2009,12,17,2130.5
"3637",2009,12,18,1187
"3638",2009,12,19,955.5
"3639",2009,12,20,626.5
"3640",2009,12,21,1328
"3641",2009,12,22,2804.5
"3642",2009,12,23,2833.5
"3643",2009,12,24,2809
"3644",2009,12,25,2806.5
"3645",2009,12,26,942.5
"3646",2009,12,27,821.5
"3647",2009,12,28,1216.5
"3648",2009,12,29,1286.5
"3649",2009,12,30,1727.5
"3650",2009,12,31,1144
"3651",2010,1,1,919.5
"3652",2010,1,2,1674
"3653",2010,1,3,808
"3654",2010,1,4,1895
"3655",2010,1,5,1096
"3656",2010,1,6,603.5
"3657",2010,1,7,590
"3658",2010,1,8,681
"3659",2010,1,9,818.5
"3660",2010,1,10,766
"3661",2010,1,11,878.5
"3662",2010,1,12,1641.5
"3663",2010,1,13,2658
"3664",2010,1,14,2513.5
"3665",2010,1,15,1883
"3666",2010,1,16,1227
"3667",2010,1,17,585
"3668",2010,1,18,696
"3669",2010,1,19,662
"3670",2010,1,20,1235
"3671",2010,1,21,492
"3672",2010,1,22,1008
"3673",2010,1,23,2347.5
"3674",2010,1,24,864.5
"3675",2010,1,25,714.5
"3676",2010,1,26,1293.5
"3677",2010,1,27,3114.5
"3678",2010,1,28,2581.5
"3679",2010,1,29,1767
"3680",2010,1,30,2940.5
"3681",2010,1,31,3376.5
"3682",2010,2,1,1973
"3683",2010,2,2,2354
"3684",2010,2,3,2787
"3685",2010,2,4,1053
"3686",2010,2,5,2546
"3687",2010,2,6,1635.5
"3688",2010,2,7,2979
"3689",2010,2,8,2829.5
"3690",2010,2,9,1512
"3691",2010,2,10,3070
"3692",2010,2,11,2897.5
"3693",2010,2,12,2410.5
"3694",2010,2,13,2944
"3695",2010,2,14,3115.5
"3696",2010,2,15,4026
"3697",2010,2,16,3426.5
"3698",2010,2,17,4135.5
"3699",2010,2,18,3212
"3700",2010,2,19,1948.5
"3701",2010,2,20,2249.5
"3702",2010,2,21,2257.5
"3703",2010,2,22,4682
"3704",2010,2,23,667.5
"3705",2010,2,24,1807
"3706",2010,2,25,3041
"3707",2010,2,26,729
"3708",2010,2,27,2332
"3709",2010,2,28,4075.5
"3710",2010,3,1,3614.5
"3711",2010,3,2,1354
"3712",2010,3,3,2558
"3713",2010,3,4,4298.5
"3714",2010,3,5,3828.5
"3715",2010,3,6,3743
"3716",2010,3,7,5182
"3717",2010,3,8,3900.5
"3718",2010,3,9,4414
"3719",2010,3,10,5519
"3720",2010,3,11,5309.5
"3721",2010,3,12,1375
"3722",2010,3,13,5776
"3723",2010,3,14,5030.5
"3724",2010,3,15,5320
"3725",2010,3,16,4970.5
"3726",2010,3,17,4557
"3727",2010,3,18,5909.5
"3728",2010,3,19,6122
"3729",2010,3,20,4815.5
"3730",2010,3,21,4880.5
"3731",2010,3,22,6035.5
"3732",2010,3,23,6126
"3733",2010,3,24,5635.5
"3734",2010,3,25,3744.5
"3735",2010,3,26,6216.5
"3736",2010,3,27,6205
"3737",2010,3,28,5354.5
"3738",2010,3,29,3099
"3739",2010,3,30,5175.5
"3740",2010,3,31,5130
"3741",2010,4,1,4981
"3742",2010,4,2,1363.5
"3743",2010,4,3,5169
"3744",2010,4,4,2505.5
"3745",2010,4,5,5777
"3746",2010,4,6,6897.5
"3747",2010,4,7,6972
"3748",2010,4,8,6891.5
"3749",2010,4,9,6795
"3750",2010,4,10,4008
"3751",2010,4,11,1247.5
"3752",2010,4,12,2267.5
"3753",2010,4,13,5392.5
"3754",2010,4,14,6251
"3755",2010,4,15,6463
"3756",2010,4,16,6989
"3757",2010,4,17,6231
"3758",2010,4,18,7393
"3759",2010,4,19,4667.5
"3760",2010,4,20,4124
"3761",2010,4,21,3002.5
"3762",2010,4,22,6814
"3763",2010,4,23,7574.5
"3764",2010,4,24,7484.5
"3765",2010,4,25,7711.5
"3766",2010,4,26,6353.5
"3767",2010,4,27,3531.5
"3768",2010,4,28,4866
"3769",2010,4,29,7936
"3770",2010,4,30,8092.5
"3771",2010,5,1,7731.5
"3772",2010,5,2,7988.5
"3773",2010,5,3,7878
"3774",2010,5,4,7855.5
"3775",2010,5,5,8173.5
"3776",2010,5,6,8270
"3777",2010,5,7,8087.5
"3778",2010,5,8,7934.5
"3779",2010,5,9,5525.5
"3780",2010,5,10,3512.5
"3781",2010,5,11,8314
"3782",2010,5,12,7656
"3783",2010,5,13,8144.5
"3784",2010,5,14,7787
"3785",2010,5,15,7798.5
"3786",2010,5,16,6471.5
"3787",2010,5,17,3442
"3788",2010,5,18,6396
"3789",2010,5,19,4327.5
"3790",2010,5,20,8166.5
"3791",2010,5,21,6527.5
"3792",2010,5,22,6538.5
"3793",2010,5,23,8640.5
"3794",2010,5,24,7274.5
"3795",2010,5,25,3478.5
"3796",2010,5,26,7493.5
"3797",2010,5,27,4589.5
"3798",2010,5,28,7929.5
"3799",2010,5,29,8736
"3800",2010,5,30,8116
"3801",2010,5,31,5684.5
"3802",2010,6,1,8024
"3803",2010,6,2,6437.5
